Date,Open,High,Low,Close,Adj Close,Volume,Dividends,StockSplits,Capital Gains
2023-02-16,93.75,93.95999908447266,93.52999877929688,93.69000244140625,85.4289321899414,2055900,0.0,0.0,0.0
2023-02-17,93.45999908447266,93.87999725341797,93.37000274658203,93.8499984741211,85.57483673095703,1922600,0.0,0.0,0.0
2023-02-21,93.0999984741211,93.18000030517578,92.70999908447266,92.79000091552734,84.6082763671875,2109900,0.0,0.0,0.0
2023-02-22,93.08999633789062,93.38999938964844,93.06999969482422,93.12000274658203,84.90921020507812,1574100,0.0,0.0,0.0
2023-02-23,93.19000244140625,93.44999694824219,93.0999984741211,93.37999725341797,85.14625549316406,1910900,0.0,0.0,0.0
2023-02-24,92.80000305175781,92.8499984741211,92.58999633789062,92.80999755859375,84.62650299072266,1632600,0.0,0.0,0.0
2023-02-27,93.18000030517578,93.22000122070312,92.9000015258789,93.05000305175781,84.84536743164062,2395200,0.0,0.0,0.0
2023-02-28,92.81999969482422,93.08000183105469,92.63999938964844,93.01000213623047,84.80889129638672,1823700,0.0,0.0,0.0
2023-03-01,92.38999938964844,92.5199966430664,92.02999877929688,92.06999969482422,84.17801666259766,1771100,0.25,0.0,0.0
2023-03-02,91.5999984741211,91.75,91.5199966430664,91.69999694824219,83.83973693847656,2808100,0.0,0.0,0.0
2023-03-03,92.20999908447266,92.48999786376953,91.93000030517578,92.48999786376953,84.5620346069336,1771100,0.0,0.0,0.0
2023-03-06,92.7699966430664,92.77999877929688,92.25,92.30000305175781,84.38831329345703,9702800,0.0,0.0,0.0
2023-03-07,92.54000091552734,92.54000091552734,91.97000122070312,92.06999969482422,84.17801666259766,2493300,0.0,0.0,0.0
2023-03-08,92.30999755859375,92.47000122070312,91.88999938964844,92.05000305175781,84.15972900390625,1480300,0.0,0.0,0.0
2023-03-09,92.33000183105469,92.70999908447266,92.05999755859375,92.45999908447266,84.53459167480469,2776800,0.0,0.0,0.0
2023-03-10,93.41000366210938,93.73999786376953,93.11000061035156,93.20999908447266,85.2203140258789,2463100,0.0,0.0,0.0
2023-03-13,94.12999725341797,94.79000091552734,94.0,94.12000274658203,86.05232238769531,2217900,0.0,0.0,0.0
2023-03-14,93.87999725341797,94.0199966430664,93.44999694824219,93.66999816894531,85.64088439941406,1849000,0.0,0.0,0.0
2023-03-15,94.55000305175781,95.19000244140625,94.20999908447266,94.62000274658203,86.50946044921875,2178500,0.0,0.0,0.0
2023-03-16,94.7300033569336,95.01000213623047,94.08999633789062,94.19000244140625,86.1163101196289,3098100,0.0,0.0,0.0
2023-03-17,94.68000030517578,95.43000030517578,94.66000366210938,95.08999633789062,86.93914794921875,2889000,0.0,0.0,0.0
2023-03-20,95.27999877929688,95.27999877929688,94.25,94.30000305175781,86.21688079833984,2206700,0.0,0.0,0.0
2023-03-21,94.0199966430664,94.36000061035156,93.9800033569336,94.12000274658203,86.05232238769531,1961600,0.0,0.0,0.0
2023-03-22,94.0999984741211,95.44000244140625,94.0199966430664,95.37999725341797,87.20431518554688,2418700,0.0,0.0,0.0
2023-03-23,95.20999908447266,95.6500015258789,95.12000274658203,95.44999694824219,87.2682876586914,2226900,0.0,0.0,0.0
2023-03-24,95.79000091552734,95.86000061035156,95.2300033569336,95.5999984741211,87.40545654296875,1628700,0.0,0.0,0.0
2023-03-27,94.70999908447266,94.77999877929688,94.41999816894531,94.41999816894531,86.32656860351562,1257500,0.0,0.0,0.0
2023-03-28,94.1500015258789,94.37000274658203,94.05999755859375,94.13999938964844,86.07061004638672,1243900,0.0,0.0,0.0
2023-03-29,94.13999938964844,94.52999877929688,94.02999877929688,94.41000366210938,86.31744384765625,1494000,0.0,0.0,0.0
2023-03-30,94.36000061035156,94.54000091552734,94.22000122070312,94.45999908447266,86.36315155029297,1648000,0.0,0.0,0.0
2023-03-31,94.37999725341797,94.80000305175781,94.22000122070312,94.7300033569336,86.61002349853516,1456300,0.0,0.0,0.0
2023-04-03,94.19999694824219,94.94000244140625,94.13999938964844,94.9000015258789,86.9959716796875,1933400,0.251,0.0,0.0
2023-04-04,94.7699966430664,95.58999633789062,94.76000213623047,95.47000122070312,87.51850128173828,1367700,0.0,0.0,0.0
2023-04-05,95.70999908447266,96.06999969482422,95.6500015258789,95.73999786376953,87.7659912109375,2269200,0.0,0.0,0.0
2023-04-06,95.61000061035156,95.83999633789062,95.48999786376953,95.48999786376953,87.53682708740234,1316700,0.0,0.0,0.0
2023-04-10,94.79000091552734,94.83999633789062,94.48999786376953,94.55999755859375,86.68425750732422,1355100,0.0,0.0,0.0
2023-04-11,94.58000183105469,94.93000030517578,94.4000015258789,94.9000015258789,86.9959716796875,4215800,0.0,0.0,0.0
2023-04-12,95.26000213623047,95.31999969482422,94.75,95.12000274658203,87.19764709472656,2181700,0.0,0.0,0.0
2023-04-13,95.23999786376953,95.52999877929688,94.75,95.05999755859375,87.14264678955078,1988400,0.0,0.0,0.0
2023-04-14,94.69999694824219,94.72000122070312,94.4000015258789,94.43000030517578,86.56509399414062,942600,0.0,0.0,0.0
2023-04-17,94.1500015258789,94.16000366210938,93.8499984741211,93.87999725341797,86.06092071533203,1518300,0.0,0.0,0.0
2023-04-18,93.83000183105469,94.02999877929688,93.81999969482422,93.94000244140625,86.11592102050781,1695500,0.0,0.0,0.0
2023-04-19,93.80000305175781,94.01000213623047,93.62999725341797,93.94000244140625,86.11592102050781,1996000,0.0,0.0,0.0
2023-04-20,94.19999694824219,94.5,94.19999694824219,94.48999786376953,86.62010955810547,1185700,0.0,0.0,0.0
2023-04-21,94.77999877929688,94.80999755859375,94.16999816894531,94.19999694824219,86.354248046875,2354900,0.0,0.0,0.0
2023-04-24,94.55999755859375,94.69000244140625,94.4800033569336,94.58000183105469,86.70262145996094,1434700,0.0,0.0,0.0
2023-04-25,95.08999633789062,95.22000122070312,94.91000366210938,95.18000030517578,87.25263977050781,1271400,0.0,0.0,0.0
2023-04-26,95.12999725341797,95.1500015258789,94.61000061035156,94.69999694824219,86.81260681152344,1514300,0.0,0.0,0.0
2023-04-27,94.4800033569336,94.56999969482422,94.30000305175781,94.41999816894531,86.5559310913086,1896600,0.0,0.0,0.0
2023-04-28,94.80999755859375,94.91999816894531,94.6500015258789,94.87999725341797,86.97763061523438,1757300,0.0,0.0,0.0
2023-05-01,94.4800033569336,94.4800033569336,93.61000061035156,93.69999694824219,86.13192749023438,1209900,0.26,0.0,0.0
2023-05-02,93.91999816894531,94.69999694824219,93.91999816894531,94.68000030517578,87.03279113769531,1967200,0.0,0.0,0.0
2023-05-03,94.87999725341797,95.41999816894531,94.87999725341797,95.30000305175781,87.60272216796875,2293700,0.0,0.0,0.0
2023-05-04,95.0199966430664,95.69999694824219,94.91000366210938,95.0999984741211,87.41886901855469,2948200,0.0,0.0,0.0
2023-05-05,94.93000030517578,94.93000030517578,94.56999969482422,94.81999969482422,87.1614761352539,1149600,0.0,0.0,0.0
2023-05-08,94.44000244140625,94.5999984741211,94.29000091552734,94.33000183105469,86.71105194091797,1334500,0.0,0.0,0.0
2023-05-09,94.33999633789062,94.37999725341797,94.0999984741211,94.16000366210938,86.55480194091797,2058600,0.0,0.0,0.0
2023-05-10,94.70999908447266,94.93000030517578,94.56999969482422,94.83000183105469,87.1706771850586,1700300,0.0,0.0,0.0
2023-05-11,95.2699966430664,95.4000015258789,95.0999984741211,95.16999816894531,87.48320007324219,1056600,0.0,0.0,0.0
2023-05-12,95.05000305175781,95.19000244140625,94.48999786376953,94.5,86.86732482910156,992300,0.0,0.0,0.0
2023-05-15,94.27999877929688,94.36000061035156,94.16999816894531,94.29000091552734,86.6742935180664,1105200,0.0,0.0,0.0
2023-05-16,93.9000015258789,94.1500015258789,93.87999725341797,94.08999633789062,86.49041748046875,1376300,0.0,0.0,0.0
2023-05-17,94.33000183105469,94.33000183105469,93.91999816894531,94.05000305175781,86.45366668701172,909200,0.0,0.0,0.0
2023-05-18,93.98999786376953,93.98999786376953,93.51000213623047,93.58999633789062,86.03083801269531,1103800,0.0,0.0,0.0
2023-05-19,93.41000366210938,93.72000122070312,93.19000244140625,93.20999908447266,85.68151092529297,1751900,0.0,0.0,0.0
2023-05-22,93.23999786376953,93.51000213623047,93.11000061035156,93.26000213623047,85.72747802734375,1072900,0.0,0.0,0.0
2023-05-23,93.16999816894531,93.44000244140625,93.02999877929688,93.29000091552734,85.75505065917969,1415800,0.0,0.0,0.0
2023-05-24,93.36000061035156,93.37999725341797,92.94000244140625,92.98999786376953,85.47928619384766,2096600,0.0,0.0,0.0
2023-05-25,92.76000213623047,92.86000061035156,92.5199966430664,92.54000091552734,85.06562805175781,2034900,0.0,0.0,0.0
2023-05-26,92.5,92.62999725341797,92.3499984741211,92.58999633789062,85.11158752441406,1408200,0.0,0.0,0.0
