Date,Open,High,Low,Close,Adj Close,Volume,Dividends,StockSplits,Capital Gains
2023-02-16,226.14999389648438,229.24000549316406,224.85000610351562,225.9600067138672,222.34432983398438,315400,0.0,0.0,0.0
2023-02-17,224.85000610351562,225.1999969482422,222.8800048828125,225.10000610351562,221.49806213378906,177200,0.0,0.0,0.0
2023-02-21,222.42999267578125,222.8000030517578,218.6199951171875,218.7100067138672,215.2103271484375,171800,0.0,0.0,0.0
2023-02-22,219.67999267578125,221.16000366210938,218.17999267578125,219.88999938964844,216.37142944335938,136300,0.0,0.0,0.0
2023-02-23,221.61000061035156,222.02000427246094,217.60000610351562,220.77999877929688,217.2471923828125,144300,0.0,0.0,0.0
2023-02-24,217.5,218.63999938964844,216.60000610351562,217.77000427246094,214.28536987304688,178800,0.0,0.0,0.0
2023-02-27,219.9499969482422,220.8699951171875,218.14999389648438,218.61000061035156,215.1119384765625,137900,0.0,0.0,0.0
2023-02-28,218.55999755859375,220.8000030517578,218.55999755859375,218.75,215.24966430664062,148200,0.0,0.0,0.0
2023-03-01,219.24000549316406,220.74000549316406,218.00999450683594,219.14999389648438,215.64328002929688,164300,0.0,0.0,0.0
2023-03-02,217.0,220.97000122070312,216.4499969482422,220.5800018310547,217.05038452148438,304300,0.0,0.0,0.0
2023-03-03,221.6199951171875,224.85000610351562,220.9499969482422,224.52000427246094,220.9273681640625,292600,0.0,0.0,0.0
2023-03-06,224.9600067138672,225.08999633789062,221.3000030517578,221.9499969482422,218.39849853515625,138900,0.0,0.0,0.0
2023-03-07,221.9600067138672,222.6999969482422,219.07000732421875,219.2100067138672,215.70233154296875,152700,0.0,0.0,0.0
2023-03-08,219.64999389648438,220.16000366210938,217.8800048828125,219.36000061035156,215.84994506835938,139500,0.0,0.0,0.0
2023-03-09,219.7899932861328,220.69000244140625,213.8000030517578,213.89999389648438,210.47727966308594,135100,0.0,0.0,0.0
2023-03-10,213.32000732421875,213.32000732421875,205.27999877929688,207.27000427246094,203.95338439941406,346500,0.0,0.0,0.0
2023-03-13,204.42999267578125,208.77999877929688,202.5,205.97000122070312,202.6741943359375,542900,0.0,0.0,0.0
2023-03-14,210.61000061035156,211.35000610351562,207.1999969482422,209.52999877929688,206.17723083496094,226300,0.0,0.0,0.0
2023-03-15,205.63999938964844,206.77000427246094,203.0,206.47999572753906,203.17601013183594,273600,0.0,0.0,0.0
2023-03-16,204.6199951171875,210.07000732421875,204.0,209.5399932861328,206.1870574951172,253900,0.0,0.0,0.0
2023-03-17,207.6300048828125,208.35000610351562,204.1300048828125,205.27000427246094,201.98541259765625,230200,0.0,0.0,0.0
2023-03-20,206.5500030517578,208.66000366210938,205.27000427246094,207.42999267578125,204.1107940673828,162700,0.0,0.0,0.0
2023-03-21,210.3300018310547,212.07000732421875,210.00999450683594,211.24000549316406,207.85986328125,213500,0.0,0.0,0.0
