Date,Open,High,Low,Close,Adj Close,Volume,Dividends,StockSplits
2023-02-16,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,257.572998046875,29603600,0.0,0.0
2023-02-17,259.3900146484375,260.0899963378906,256.0,258.05999755859375,253.5543975830078,30000100,0.0,0.0
2023-02-21,254.47999572753906,255.49000549316406,251.58999633789062,252.6699981689453,248.258544921875,28397400,0.0,0.0
2023-02-22,254.08999633789062,254.33999633789062,250.33999633789062,251.50999450683594,247.11878967285156,22491100,0.0,0.0
2023-02-23,255.55999755859375,256.8399963378906,250.47999572753906,254.77000427246094,250.32186889648438,29219100,0.0,0.0
2023-02-24,249.9600067138672,251.0,248.10000610351562,249.22000122070312,244.86875915527344,24990900,0.0,0.0
2023-02-27,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210938,245.79237365722656,21190000,0.0,0.0
2023-02-28,249.07000732421875,251.49000549316406,248.72999572753906,249.4199981689453,245.06527709960938,22491000,0.0,0.0
2023-03-01,250.75999450683594,250.92999267578125,245.7899932861328,246.27000427246094,241.97027587890625,27565300,0.0,0.0
2023-03-02,246.5500030517578,251.39999389648438,245.61000061035156,251.11000061035156,246.72576904296875,24808200,0.0,0.0
2023-03-03,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,250.83279418945312,30760100,0.0,0.0
2023-03-06,256.42999267578125,260.1199951171875,255.97999572753906,256.8699951171875,252.3852081298828,24109800,0.0,0.0
2023-03-07,256.29998779296875,257.69000244140625,253.38999938964844,254.14999389648438,249.7126922607422,21473200,0.0,0.0
2023-03-08,254.0399932861328,254.5399932861328,250.80999755859375,253.6999969482422,249.27052307128906,17340200,0.0,0.0
2023-03-09,255.82000732421875,259.55999755859375,251.5800018310547,252.32000732421875,247.91465759277344,26653400,0.0,0.0
2023-03-10,251.0800018310547,252.7899932861328,247.60000610351562,248.58999633789062,244.24977111816406,28333900,0.0,0.0
2023-03-13,247.39999389648438,257.9100036621094,245.72999572753906,253.9199981689453,249.4866943359375,33339700,0.0,0.0
2023-03-14,256.75,261.07000732421875,255.86000061035156,260.7900085449219,256.23675537109375,33620300,0.0,0.0
2023-03-15,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,260.80560302734375,46028000,0.0,0.0
2023-03-16,265.2099914550781,276.55999755859375,263.2799987792969,276.20001220703125,271.3777770996094,54768800,0.0,0.0
2023-03-17,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,274.55133056640625,69527400,0.0,0.0
2023-03-20,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,267.47705078125,43466600,0.0,0.0
2023-03-21,274.8800048828125,275.0,269.5199890136719,273.7799987792969,269.0,34558700,0.0,0.0
2023-03-22,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,267.53594970703125,34873300,0.0,0.0
2023-03-23,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,272.8122863769531,36610900,0.0,0.0
2023-03-24,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,275.6714172363281,28172000,0.0,0.0
2023-03-27,280.5,281.4599914550781,275.5199890136719,276.3800048828125,271.5545959472656,26840200,0.0,0.0
2023-03-28,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,270.4246520996094,21878600,0.0,0.0
2023-03-29,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,275.6124572753906,25087000,0.0,0.0
2023-03-30,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,279.0906677246094,25053400,0.0,0.0
2023-03-31,283.7300109863281,289.2699890136719,283.0,288.29998779296875,283.2664489746094,32766000,0.0,0.0
2023-04-03,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,282.21514892578125,24883300,0.0,0.0
2023-04-04,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,282.166015625,25824300,0.0,0.0
