Date,Open,High,Low,Close,Adj Close,Volume,Dividends,StockSplits
2023-02-16,7.982283115386963,8.080709457397461,7.933071136474609,7.992125988006592,6.270854949951172,1042518,0.0,0.0
2023-02-17,8.001969337463379,8.031496047973633,7.952755928039551,7.982283115386963,6.263131141662598,1002690,0.0,0.0
2023-02-21,7.952755928039551,7.982283115386963,7.8838582038879395,7.91338586807251,6.209071636199951,1453388,0.0,0.0
2023-02-22,7.942913055419922,8.001969337463379,7.874015808105469,7.8838582038879395,6.185904026031494,1030834,0.0,0.0
2023-02-23,7.97244119644165,8.041338920593262,7.923227787017822,8.001969337463379,6.278576850891113,1048715,0.0,0.0
2023-02-24,7.933071136474609,7.962597846984863,7.86417293548584,7.903542995452881,6.201349258422852,1437945,0.0,0.0
2023-02-27,8.061023712158203,8.061023712158203,7.903542995452881,7.903542995452881,6.201349258422852,1657096,0.0,0.0
2023-02-28,7.962597846984863,7.992125988006592,7.8838582038879395,7.91338586807251,6.209071636199951,1277925,0.0,0.0
2023-03-01,7.923227787017822,7.942913055419922,7.893701076507568,7.91338586807251,6.209071636199951,1187094,0.0,0.0
2023-03-02,7.893701076507568,7.923227787017822,7.834646224975586,7.91338586807251,6.209071636199951,1364285,0.0,0.0
2023-03-03,7.933071136474609,8.011811256408691,7.933071136474609,7.97244119644165,6.255408763885498,1088847,0.0,0.0
2023-03-06,7.992125988006592,8.001969337463379,7.933071136474609,7.933071136474609,6.224516868591309,1345692,0.0,0.0
2023-03-07,7.982283115386963,7.982283115386963,7.8838582038879395,7.933071136474609,6.224516868591309,1604772,0.0,0.0
2023-03-08,7.952755928039551,7.952755928039551,7.893701076507568,7.923227787017822,6.216794490814209,1240739,0.0,0.0
2023-03-09,7.97244119644165,7.97244119644165,7.824802875518799,7.834646224975586,6.14729118347168,1637792,0.0,0.0
2023-03-10,7.874015808105469,7.8838582038879395,7.608267784118652,7.687007904052734,6.031449317932129,3849116,0.0,0.0
2023-03-13,7.5295281410217285,7.706693172454834,7.411417007446289,7.509842872619629,5.892441272735596,2831287,0.0,0.0
2023-03-14,7.480315208435059,7.5,7.273622035980225,7.411417007446289,5.912043571472168,2267509,0.123,0.0
2023-03-15,7.234251976013184,7.4311017990112305,7.185039043426514,7.263780117034912,5.794273853302002,2079244,0.0,0.0
2023-03-16,7.194881916046143,7.263780117034912,7.066928863525391,7.155511856079102,5.70790958404541,2497023,0.0,0.0
2023-03-17,7.165353775024414,7.263780117034912,7.1161417961120605,7.253936767578125,5.7864227294921875,1233627,0.0,0.0
2023-03-20,7.244093894958496,7.421259880065918,7.244093894958496,7.381889820098877,5.888490200042725,1373937,0.0,0.0
2023-03-21,7.4704718589782715,7.5295281410217285,7.411417007446289,7.440945148468018,5.9355974197387695,1176426,0.0,0.0
2023-03-22,7.519684791564941,7.519684791564941,7.342520236968994,7.352362155914307,5.864935398101807,913994,0.0,0.0
2023-03-23,7.45078706741333,7.5,7.342520236968994,7.440945148468018,5.9355974197387695,872134,0.0,0.0
2023-03-24,7.45078706741333,7.45078706741333,7.3622050285339355,7.411417007446289,5.912043571472168,555041,0.0,0.0
2023-03-27,7.4311017990112305,7.460629940032959,7.3228349685668945,7.352362155914307,5.864935398101807,1025347,0.0,0.0
2023-03-28,7.342520236968994,7.372046947479248,7.303150177001953,7.312992095947266,5.833530426025391,578612,0.0,0.0
2023-03-29,7.342520236968994,7.421259880065918,7.342520236968994,7.411417007446289,5.912043571472168,796849,0.0,0.0
2023-03-30,7.440945148468018,7.627953052520752,7.4311017990112305,7.627953052520752,6.08477258682251,860857,0.0,0.0
2023-03-31,7.706693172454834,7.834646224975586,7.6377949714660645,7.667323112487793,6.116178035736084,1661871,0.0,0.0
2023-04-03,7.667323112487793,7.805118083953857,7.657479763031006,7.765748023986816,6.194691181182861,1087018,0.0,0.0
2023-04-04,7.775590896606445,7.795276165008545,7.647637844085693,7.7165350914001465,6.1554341316223145,912876,0.0,0.0
2023-04-05,7.726377964019775,7.746063232421875,7.647637844085693,7.726377964019775,6.163286209106445,572719,0.0,0.0
2023-04-06,7.696849822998047,7.746063232421875,7.618110179901123,7.667323112487793,6.116178035736084,781609,0.0,0.0
2023-04-10,7.6771650314331055,7.755906105041504,7.667323112487793,7.7165350914001465,6.1554341316223145,1101242,0.0,0.0
2023-04-11,7.736219882965088,7.775590896606445,7.696849822998047,7.696849822998047,6.1397318840026855,2026412,0.0,0.0
2023-04-12,7.765748023986816,7.785432815551758,7.6771650314331055,7.687007904052734,6.131880283355713,2188261,0.0,0.0
2023-04-13,7.627953052520752,7.627953052520752,7.539370059967041,7.5688982009887695,6.135845184326172,1324559,0.123,0.0
2023-04-14,7.5688982009887695,7.598424911499023,7.440945148468018,7.5,6.079992294311523,950976,0.0,0.0
2023-04-17,7.4311017990112305,7.5,7.4311017990112305,7.460629940032959,6.0480756759643555,1007466,0.0,0.0
2023-04-18,7.5,7.5295281410217285,7.421259880065918,7.4311017990112305,6.024139881134033,915314,0.0,0.0
2023-04-19,7.421259880065918,7.460629940032959,7.411417007446289,7.45078706741333,6.040096282958984,710794,0.0,0.0
2023-04-20,7.440945148468018,7.480315208435059,7.421259880065918,7.480315208435059,6.0640339851379395,713537,0.0,0.0
2023-04-21,7.480315208435059,7.539370059967041,7.45078706741333,7.519684791564941,6.095949172973633,935838,0.0,0.0
2023-04-24,7.509842872619629,7.5688982009887695,7.490157127380371,7.559054851531982,6.127866268157959,762914,0.0,0.0
2023-04-25,7.559054851531982,7.5688982009887695,7.509842872619629,7.5688982009887695,6.135845184326172,759663,0.0,0.0
2023-04-26,7.578740119934082,7.657479763031006,7.5688982009887695,7.598424911499023,6.1597819328308105,792683,0.0,0.0
2023-04-27,7.608267784118652,7.6771650314331055,7.608267784118652,7.6771650314331055,6.223613739013672,767385,0.0,0.0
2023-04-28,7.696849822998047,7.746063232421875,7.647637844085693,7.667323112487793,6.215634822845459,943356,0.0,0.0
