Date,Open,High,Low,Close,Adj Close,Volume,Dividends,StockSplits
2023-02-16,57.369998931884766,58.2599983215332,57.16999816894531,57.54999923706055,56.47273254394531,3011900,0.155,0.0
2023-02-17,57.18000030517578,57.380001068115234,56.560001373291016,57.18000030517578,56.109649658203125,1936700,0.0,0.0
2023-02-21,56.16999816894531,56.4900016784668,55.41999816894531,55.70000076293945,54.65735626220703,2404100,0.0,0.0
2023-02-22,55.84000015258789,56.40999984741211,55.02000045776367,55.5099983215332,54.47091293334961,1844500,0.0,0.0
2023-02-23,56.13999938964844,56.41999816894531,55.18000030517578,55.900001525878906,54.85361862182617,1910000,0.0,0.0
2023-02-24,54.970001220703125,55.290000915527344,54.119998931884766,55.029998779296875,53.99989700317383,2648600,0.0,0.0
2023-02-27,55.90999984741211,56.33000183105469,55.470001220703125,55.650001525878906,54.60830307006836,3023700,0.0,0.0
2023-02-28,55.65999984741211,56.880001068115234,55.560001373291016,56.349998474121094,55.29519271850586,2966500,0.0,0.0
2023-03-01,55.470001220703125,56.56999969482422,55.470001220703125,55.95000076293945,54.902679443359375,2020200,0.0,0.0
2023-03-02,55.43000030517578,55.93000030517578,54.880001068115234,55.810001373291016,54.76530075073242,1890100,0.0,0.0
2023-03-03,56.0099983215332,56.959999084472656,55.279998779296875,56.959999084472656,55.893768310546875,1784700,0.0,0.0
2023-03-06,56.86000061035156,57.38999938964844,56.439998626708984,57.08000183105469,56.01152420043945,1974200,0.0,0.0
2023-03-07,56.75,57.060001373291016,55.689998626708984,55.849998474121094,54.80454635620117,2861900,0.0,0.0
2023-03-08,56.150001525878906,57.040000915527344,55.90999984741211,57.0,55.933021545410156,2968200,0.0,0.0
2023-03-09,56.93000030517578,56.97999954223633,54.369998931884766,54.45000076293945,53.43075942993164,3543400,0.0,0.0
2023-03-10,53.52000045776367,53.88999938964844,48.81999969482422,50.310001373291016,49.368255615234375,10674000,0.0,0.0
2023-03-13,48.2400016784668,50.560001373291016,47.599998474121094,49.83000183105469,48.89723587036133,5910700,0.0,0.0
2023-03-14,51.58000183105469,52.43000030517578,50.40999984741211,50.869998931884766,49.91777038574219,4010600,0.0,0.0
2023-03-15,49.279998779296875,50.65999984741211,49.0,49.83000183105469,48.89723587036133,3122400,0.0,0.0
2023-03-16,49.099998474121094,50.66999816894531,48.619998931884766,49.7400016784668,48.808921813964844,4595900,0.0,0.0
2023-03-17,49.349998474121094,49.61000061035156,47.459999084472656,48.439998626708984,47.53326416015625,4769300,0.0,0.0
2023-03-20,48.29999923706055,48.84000015258789,47.810001373291016,48.599998474121094,47.69026184082031,4244200,0.0,0.0
2023-03-21,49.54999923706055,51.400001525878906,49.279998779296875,51.029998779296875,50.074771881103516,2931200,0.0,0.0
2023-03-22,51.09000015258789,52.04999923706055,50.33000183105469,50.36000061035156,49.417320251464844,2601900,0.0,0.0
2023-03-23,50.81999969482422,51.72999954223633,49.689998626708984,50.56999969482422,49.623390197753906,3090100,0.0,0.0
2023-03-24,49.310001373291016,50.16999816894531,48.5,50.04999923706055,49.113121032714844,3184200,0.0,0.0
2023-03-27,51.040000915527344,51.13999938964844,49.97999954223633,50.41999816894531,49.4761962890625,2405600,0.0,0.0
2023-03-28,50.61000061035156,50.83000183105469,49.95000076293945,50.349998474121094,49.407501220703125,2085400,0.0,0.0
2023-03-29,51.0,51.279998779296875,50.41999816894531,51.130001068115234,50.17290496826172,1984400,0.0,0.0
2023-03-30,51.79999923706055,51.939998626708984,51.029998779296875,51.349998474121094,50.3887825012207,1829300,0.0,0.0
2023-03-31,51.79999923706055,52.58000183105469,51.70000076293945,52.52000045776367,51.5368766784668,2007200,0.0,0.0
