Date,Open,High,Low,Close,Adj Close,Volume,Dividends,StockSplits
2023-02-16,22.132999420166016,22.549999237060547,21.927000045776367,22.00200080871582,21.982458114624023,412026000,0.0,0.0
2023-02-17,21.631000518798828,21.739999771118164,20.975000381469727,21.38800048828125,21.369009017944336,465888000,0.0,0.0
2023-02-21,21.0,21.493999481201172,20.618000030517578,20.655000686645508,20.63665199279785,410015000,0.0,0.0
2023-02-22,20.707000732421875,21.104000091552734,20.42099952697754,20.753999710083008,20.73556900024414,513184000,0.0,0.0
2023-02-23,23.440000534057617,23.88800048828125,23.024999618530273,23.663999557495117,23.642982482910156,1117995000,0.0,0.0
2023-02-24,23.225000381469727,23.474000930786133,22.94700050354004,23.285999298095703,23.265317916870117,589716000,0.0,0.0
2023-02-27,23.670000076293945,23.8799991607666,23.45400047302246,23.500999450683594,23.480127334594727,452994000,0.0,0.0
2023-02-28,23.371999740600586,23.825000762939453,23.20599937438965,23.215999603271484,23.195383071899414,455963000,0.0,0.0
2023-03-01,23.191999435424805,23.256000518798828,22.507999420166016,22.697999954223633,22.677841186523438,460026000,0.0,0.0
2023-03-02,22.488000869750977,23.3799991607666,22.43199920654297,23.31399917602539,23.293292999267578,389415000,0.0,0.0
2023-03-03,23.31999969482422,23.899999618530273,23.1299991607666,23.889999389648438,23.86878204345703,412393000,0.0,0.0
2023-03-06,23.891000747680664,24.24799919128418,23.48699951171875,23.554000854492188,23.533082962036133,437429000,0.0,0.0
2023-03-07,23.600000381469727,24.125,23.240999221801758,23.288000106811523,23.27126693725586,515154000,0.004,0.0
2023-03-08,23.48699951171875,24.200000762939453,23.423999786376953,24.180999755859375,24.16362762451172,513573000,0.0,0.0
2023-03-09,24.174999237060547,24.45400047302246,23.382999420166016,23.43600082397461,23.419164657592773,501257000,0.0,0.0
2023-03-10,23.409000396728516,23.62700080871582,22.72599983215332,22.96500015258789,22.948503494262695,474866000,0.0,0.0
2023-03-13,22.75200080871582,23.29800033569336,22.297000885009766,22.965999603271484,22.94950294494629,421890000,0.0,0.0
2023-03-14,23.496000289916992,24.2189998626709,23.459999084472656,24.062999725341797,24.04570960998535,474910000,0.0,0.0
2023-03-15,23.76099967956543,24.285999298095703,23.360000610351562,24.22800064086914,24.210594177246094,524486000,0.0,0.0
2023-03-16,24.027000427246094,25.58799934387207,23.893999099731445,25.541000366210938,25.52265167236328,583253000,0.0,0.0
2023-03-17,25.98200035095215,26.39900016784668,25.667999267578125,25.725000381469727,25.706520080566406,848547000,0.0,0.0
2023-03-20,25.614999771118164,26.02400016784668,25.1299991607666,25.899999618530273,25.881393432617188,432747000,0.0,0.0
2023-03-21,26.18000030517578,26.392000198364258,25.381000518798828,26.198999404907227,26.180179595947266,547408000,0.0,0.0
2023-03-22,26.424999237060547,27.589000701904297,26.23699951171875,26.468000411987305,26.448986053466797,797295000,0.0,0.0
2023-03-23,27.114999771118164,27.499000549316406,26.690000534057617,27.19099998474121,27.171464920043945,564889000,0.0,0.0
