Date,Open,High,Low,Close,Adj Close,Volume,Dividends,StockSplits,Capital Gains
2023-02-16,242.05999755859375,243.9499969482422,241.3300018310547,241.66000366210938,233.10096740722656,131300,0.0,0.0,0.0
2023-02-17,240.9600067138672,244.25,240.5500030517578,244.10000610351562,235.45452880859375,120400,0.0,0.0,0.0
2023-02-21,242.11000061035156,242.77000427246094,239.83999633789062,239.97000122070312,231.4708251953125,231200,0.0,0.0,0.0
2023-02-22,240.41000366210938,241.0,239.0,239.47000122070312,230.98854064941406,116100,0.0,0.0,0.0
2023-02-23,239.77000427246094,241.27000427246094,238.35000610351562,240.1199951171875,231.61550903320312,156300,0.0,0.0,0.0
2023-02-24,238.42999267578125,238.42999267578125,236.35000610351562,236.94000244140625,228.54812622070312,132200,0.0,0.0,0.0
2023-02-27,238.25,239.05999755859375,235.91000366210938,236.38999938964844,228.01760864257812,150800,0.0,0.0,0.0
2023-02-28,236.0399932861328,236.0800018310547,234.75999450683594,234.75999450683594,226.4453582763672,244700,0.0,0.0,0.0
2023-03-01,234.0800018310547,235.35000610351562,233.77999877929688,234.8000030517578,226.4839324951172,198500,0.0,0.0,0.0
2023-03-02,234.0,236.7899932861328,233.75,236.10000610351562,227.7378692626953,154100,0.0,0.0,0.0
2023-03-03,237.17999267578125,239.1199951171875,236.2899932861328,239.1199951171875,230.6509246826172,174100,0.0,0.0,0.0
2023-03-06,239.05999755859375,239.50999450683594,237.77000427246094,238.25999450683594,229.82138061523438,159400,0.0,0.0,0.0
2023-03-07,238.8300018310547,238.92999267578125,234.36000061035156,234.6300048828125,226.31997680664062,166900,0.0,0.0,0.0
2023-03-08,234.6199951171875,234.63999938964844,232.49000549316406,233.25999450683594,224.9984588623047,140100,0.0,0.0,0.0
2023-03-09,233.97000122070312,234.38999938964844,229.75,230.5399932861328,222.37477111816406,280200,0.0,0.0,0.0
2023-03-10,230.4499969482422,231.27999877929688,227.1300048828125,228.22999572753906,220.14659118652344,738900,0.0,0.0,0.0
2023-03-13,227.5,233.41000366210938,227.5,230.4499969482422,222.28799438476562,494000,0.0,0.0,0.0
2023-03-14,232.49000549316406,233.61000061035156,230.64999389648438,233.0500030517578,224.79591369628906,162000,0.0,0.0,0.0
2023-03-15,230.5,232.69000244140625,229.83999633789062,232.4600067138672,224.226806640625,206900,0.0,0.0,0.0
2023-03-16,231.22000122070312,235.0,230.24000549316406,234.9600067138672,226.6382598876953,206800,0.0,0.0,0.0
2023-03-17,234.1300048828125,234.19000244140625,230.97000122070312,231.52999877929688,223.32974243164062,154100,0.0,0.0,0.0
2023-03-20,232.22999572753906,234.69000244140625,232.22999572753906,234.36000061035156,226.0594940185547,182800,0.0,0.0,0.0
2023-03-21,235.30999755859375,236.27999877929688,234.2100067138672,236.00999450683594,227.65106201171875,214200,0.0,0.0,0.0
2023-03-22,236.1699981689453,236.6999969482422,232.1699981689453,232.1999969482422,223.97601318359375,179600,0.0,0.0,0.0
2023-03-23,233.3699951171875,234.63999938964844,230.4499969482422,231.80999755859375,223.5998077392578,137300,0.0,0.0,0.0
2023-03-24,230.5,234.24000549316406,229.72000122070312,233.8800048828125,226.33761596679688,145000,0.759,0.0,0.0
2023-03-27,235.3000030517578,236.60000610351562,234.97000122070312,235.08999633789062,227.50856018066406,124600,0.0,0.0,0.0
2023-03-28,235.02999877929688,235.66000366210938,233.1699981689453,233.72000122070312,226.18275451660156,127300,0.0,0.0,0.0
2023-03-29,235.44000244140625,235.44000244140625,233.67999267578125,234.67999267578125,227.11180114746094,198800,0.0,0.0,0.0
2023-03-30,235.8000030517578,235.8000030517578,234.17999267578125,235.6999969482422,228.0989227294922,181400,0.0,0.0,0.0
2023-03-31,236.32000732421875,238.47999572753906,236.30999755859375,238.4600067138672,230.76991271972656,105700,0.0,0.0,0.0
2023-04-03,238.72999572753906,240.88999938964844,238.2100067138672,240.77999877929688,233.01507568359375,200100,0.0,0.0,0.0
2023-04-04,241.0,241.9600067138672,240.16000366210938,240.63999938964844,232.8795928955078,455900,0.0,0.0,0.0
2023-04-05,241.99000549316406,244.6300048828125,241.6300048828125,244.36000061035156,236.4796142578125,349700,0.0,0.0,0.0
2023-04-06,244.72000122070312,245.66000366210938,244.1199951171875,245.08999633789062,237.18609619140625,167400,0.0,0.0,0.0
2023-04-10,244.61000061035156,245.0399932861328,243.1999969482422,245.02000427246094,237.11834716796875,123700,0.0,0.0,0.0
2023-04-11,245.22999572753906,246.88999938964844,245.22999572753906,245.9600067138672,238.02804565429688,285600,0.0,0.0,0.0
2023-04-12,246.8800048828125,247.77999877929688,245.4499969482422,245.8000030517578,237.87319946289062,219800,0.0,0.0,0.0
2023-04-13,246.91000366210938,249.50999450683594,246.63999938964844,249.3000030517578,241.26031494140625,136600,0.0,0.0,0.0
2023-04-14,248.6999969482422,249.1999969482422,246.25999450683594,247.16000366210938,239.18934631347656,130900,0.0,0.0,0.0
2023-04-17,247.47999572753906,247.75,246.3300018310547,247.50999450683594,239.5280303955078,105100,0.0,0.0,0.0
2023-04-18,248.11000061035156,248.11000061035156,245.5399932861328,245.99000549316406,238.0570831298828,98400,0.0,0.0,0.0
2023-04-19,245.8800048828125,247.0,245.25,246.77999877929688,238.8216094970703,118900,0.0,0.0,0.0
2023-04-20,245.66000366210938,246.02000427246094,244.6999969482422,245.6300048828125,237.70867919921875,159900,0.0,0.0,0.0
2023-04-21,246.75999450683594,248.11000061035156,246.3800048828125,247.5500030517578,239.5667724609375,104300,0.0,0.0,0.0
2023-04-24,247.58999633789062,248.72999572753906,247.25,248.66000366210938,240.64096069335938,134100,0.0,0.0,0.0
2023-04-25,248.22999572753906,249.11000061035156,245.5500030517578,245.64999389648438,237.72801208496094,113800,0.0,0.0,0.0
2023-04-26,244.2100067138672,244.2100067138672,241.05999755859375,242.4499969482422,234.63121032714844,113100,0.0,0.0,0.0
2023-04-27,242.75,243.92999267578125,240.52000427246094,243.52999877929688,235.6763916015625,135100,0.0,0.0,0.0
2023-04-28,243.33999633789062,246.38999938964844,243.2899932861328,245.74000549316406,237.8151397705078,114200,0.0,0.0,0.0
2023-05-01,245.99000549316406,248.11000061035156,245.85000610351562,247.2899932861328,239.3151397705078,148800,0.0,0.0,0.0
2023-05-02,246.86000061035156,247.77999877929688,244.02000427246094,245.5800018310547,237.66029357910156,159400,0.0,0.0,0.0
2023-05-03,246.72999572753906,248.35000610351562,245.50999450683594,245.8699951171875,237.94093322753906,109400,0.0,0.0,0.0
2023-05-04,244.8300018310547,244.8300018310547,243.00999450683594,244.0399932861328,236.16995239257812,390900,0.0,0.0,0.0
2023-05-05,245.3699951171875,247.32000732421875,245.16000366210938,246.60000610351562,238.64739990234375,175900,0.0,0.0,0.0
2023-05-08,246.1300048828125,246.1300048828125,244.8699951171875,245.85000610351562,237.9215850830078,450100,0.0,0.0,0.0
2023-05-09,245.0,245.9199981689453,244.2899932861328,244.44000244140625,236.5570526123047,102300,0.0,0.0,0.0
2023-05-10,245.42999267578125,245.97000122070312,243.9199981689453,245.33999633789062,237.42803955078125,146600,0.0,0.0,0.0
2023-05-11,244.8699951171875,245.0,243.17999267578125,244.44000244140625,236.5570526123047,145800,0.0,0.0,0.0
2023-05-12,244.82000732421875,245.22999572753906,242.92999267578125,243.8300018310547,235.9667510986328,115900,0.0,0.0,0.0
2023-05-15,244.11000061035156,244.30999755859375,243.1199951171875,244.05999755859375,236.18930053710938,185700,0.0,0.0,0.0
2023-05-16,243.0500030517578,243.0500030517578,241.3699951171875,241.3699951171875,233.58604431152344,114300,0.0,0.0,0.0
2023-05-17,242.00999450683594,242.1199951171875,239.38999938964844,241.86000061035156,234.06024169921875,186300,0.0,0.0,0.0
2023-05-18,241.3000030517578,241.6199951171875,239.44000244140625,241.4199981689453,233.63442993164062,194800,0.0,0.0,0.0
2023-05-19,241.80999755859375,244.02000427246094,241.80999755859375,242.3699951171875,234.55380249023438,118100,0.0,0.0,0.0
