Date,Open,High,Low,Close,Adj Close,Volume,Dividends,StockSplits
2023-02-16,38.223289489746094,38.223289489746094,37.715087890625,37.79511642456055,37.084495544433594,966613,0.0,0.0
2023-02-17,37.74309539794922,37.81112289428711,37.51100540161133,37.723087310791016,37.01382064819336,1062575,0.0,0.0
2023-02-21,36.986793518066406,37.19087600708008,36.550621032714844,36.854740142822266,36.161800384521484,939124,0.0,0.0
2023-02-22,36.5066032409668,36.814727783203125,36.242496490478516,36.34653854370117,35.66315460205078,1046831,0.0,0.0
2023-02-23,37.27891159057617,37.494998931884766,36.34653854370117,37.32292938232422,36.62118911743164,1428678,0.0,0.0
2023-02-24,36.07042694091797,36.46658706665039,36.06242370605469,36.374549865722656,35.69063949584961,1551379,0.0,0.0
2023-02-27,37.09083557128906,37.226890563964844,36.806724548339844,36.91876983642578,36.22462844848633,747201,0.0,0.0
2023-02-28,36.562625885009766,37.21088409423828,36.3785514831543,37.12284851074219,36.424869537353516,909386,0.0,0.0
2023-03-01,37.63905715942383,38.00320053100586,37.490997314453125,37.79511642456055,37.084495544433594,854908,0.0,0.0
2023-03-02,37.298919677734375,38.19927978515625,37.26690673828125,38.06322479248047,37.347564697265625,791933,0.0,0.0
2023-03-03,38.47539138793945,39.01560592651367,38.27931213378906,38.93157196044922,38.1995849609375,562525,0.0,0.0
2023-03-06,38.87955093383789,39.31172561645508,38.81952667236328,38.9195671081543,38.18780517578125,356108,0.0,0.0
2023-03-07,38.94757843017578,38.98759460449219,38.4113655090332,38.53541564941406,37.81087875366211,579518,0.0,0.0
2023-03-08,38.43537521362305,38.87154769897461,38.367347717285156,38.487396240234375,37.76375961303711,893143,0.0,0.0
2023-03-09,37.54301834106445,38.01920700073242,37.01480484008789,37.08683395385742,36.38953399658203,651739,0.0,0.0
2023-03-10,37.362945556640625,37.422969818115234,36.166465759277344,36.294517517089844,35.61211395263672,1275240,0.0,0.0
2023-03-13,36.06242370605469,36.34653854370117,35.750301361083984,36.19447708129883,35.513954162597656,1096311,0.0,0.0
2023-03-14,36.80271911621094,37.08683395385742,36.27450942993164,36.618648529052734,35.93014907836914,490554,0.0,0.0
2023-03-15,35.178070068359375,35.22208786010742,34.557823181152344,35.114044189453125,34.453834533691406,742703,0.0,0.0
2023-03-16,34.78591537475586,35.4861946105957,34.685874938964844,35.426170349121094,34.76008987426758,603259,0.0,0.0
2023-03-17,34.96598434448242,35.26210403442383,34.85794448852539,35.114044189453125,34.453834533691406,1114304,0.0,0.0
2023-03-20,35.58623504638672,36.06242370605469,35.362144470214844,35.71828842163086,35.046714782714844,710216,0.0,0.0
2023-03-21,37.01880645751953,37.21488571166992,36.886756896972656,36.9667854309082,36.2717399597168,744202,0.0,0.0
2023-03-22,37.046817779541016,37.354942321777344,36.814727783203125,36.814727783203125,36.12254333496094,694722,0.0,0.0
2023-03-23,37.27490997314453,37.7510986328125,36.614646911621094,36.878753662109375,36.18536376953125,535286,0.0,0.0
2023-03-24,35.98639678955078,35.98639678955078,35.01800537109375,35.84634017944336,35.172359466552734,680728,0.0,0.0
2023-03-27,36.1624641418457,36.41056442260742,35.90636444091797,36.25450134277344,35.57284927368164,318872,0.0,0.0
2023-03-28,36.038414001464844,36.718685150146484,36.038414001464844,36.562625885009766,35.875179290771484,413834,0.0,0.0
2023-03-29,37.178871154785156,37.38695526123047,36.91876983642578,37.098838806152344,36.401309967041016,696471,0.0,0.0
2023-03-30,37.54301834106445,37.623050689697266,37.19487762451172,37.21888732910156,36.51910400390625,593013,0.0,0.0
2023-03-31,37.64305877685547,37.911163330078125,37.53901672363281,37.7310905456543,37.02167510986328,661235,0.0,0.0
2023-04-03,36.72269058227539,37.28691482543945,36.566627502441406,37.14285659790039,36.44449996948242,1127299,0.0,0.0
2023-04-04,37.21488571166992,37.47098922729492,36.850738525390625,37.20688247680664,36.50732421875,637495,0.0,0.0
2023-04-05,36.5466194152832,36.718685150146484,36.08643341064453,36.21448516845703,35.53358459472656,709466,0.0,0.0
2023-04-06,36.35454177856445,37.679073333740234,36.246498107910156,37.615047454833984,36.907814025878906,1441423,0.0,0.0
