Date,Open,High,Low,Close,Volume
2025-02-21,3.34,3.37,3.34,3.34,84158
2025-02-19,3.34,3.37,3.34,3.34,224
2025-02-18,3.35,3.35,3.35,3.35,1135
2025-02-17,3.35,3.37,3.34,3.35,1489
2025-02-14,3.37,3.37,3.37,3.37,385
2025-02-13,3.37,3.37,3.36,3.37,3271
2025-02-12,3.37,3.37,3.37,3.37,416
2025-02-11,3.37,3.37,3.36,3.37,1537
2025-02-10,3.37,3.37,3.35,3.37,2934
2025-02-07,3.35,3.35,3.35,3.35,403
2025-02-06,3.34,3.36,3.34,3.34,303
2025-02-05,3.36,3.36,3.34,3.36,156
2025-02-04,3.36,3.37,3.36,3.36,225
2025-02-03,3.34,3.34,3.34,3.34,50
2025-01-31,3.34,3.36,3.34,3.34,1297
2025-01-30,3.34,3.34,3.28,3.34,105745
2025-01-29,3.3,3.3,3.3,3.3,1100
2025-01-28,3.3,3.3,3.3,3.3,524
2025-01-27,3.29,3.3,3.29,3.29,17075
2025-01-24,3.3,3.3,3.3,3.3,2143
2025-01-22,3.3,3.3,3.3,3.3,86
2025-01-21,3.29,3.3,3.29,3.29,18993
2025-01-17,3.29,3.29,3.29,3.29,77
2025-01-15,3.3,3.3,3.3,3.3,57
2025-01-14,3.3,3.3,3.25,3.25,266
2025-01-13,3.3,3.3,3.3,3.3,50
2025-01-10,3.3,3.3,3.3,3.3,72
2025-01-09,3.29,3.3,3.29,3.3,114629
2025-01-08,3.27,3.29,3.26,3.29,170307
2025-01-07,3.26,3.27,3.22,3.22,224591
2025-01-06,3.24,3.24,3.24,3.24,3000
2025-01-03,3.23,3.24,3.22,3.24,120000
2025-01-02,3.29,3.29,3.22,3.22,2091
2024-12-31,3.25,3.25,3.25,3.25,146
2024-12-30,3.22,3.22,3.22,3.22,833
2024-12-27,3.22,3.22,3.22,3.22,294
2024-12-25,3.22,3.22,3.22,3.22,659
2024-12-20,3.2,3.2,3.2,3.2,300
2024-12-17,3.14,3.25,3.14,3.25,1146
2024-12-16,3.16,3.16,3.16,3.16,164
2024-12-13,3.17,3.17,3.16,3.16,500
2024-12-12,3.17,3.17,3.17,3.17,50
2024-12-10,3.15,3.15,3.15,3.15,162
2024-12-09,3.1,3.1,3.1,3.1,2999
2024-12-06,3.16,3.16,3.16,3.16,1
2024-12-05,3.16,3.16,3.16,3.16,13
2024-12-04,3.13,3.18,3.13,3.18,6300
2024-11-29,3.18,3.18,3.13,3.13,614
2024-11-27,3.14,3.14,3.14,3.14,650
2024-11-26,3.16,3.16,3.16,3.16,1500
2024-11-25,3.18,3.18,3.1,3.16,80155
2024-11-18,3.2,3.21,3.2,3.2,2095
2024-11-15,3.2,3.2,3.2,3.2,500
2024-11-13,3.25,3.25,3.25,3.25,307
2024-11-12,3.22,3.22,3.2,3.2,23001
2024-11-11,3.23,3.23,3.23,3.23,3
2024-11-08,3.25,3.25,3.25,3.25,250
2024-11-07,3.25,3.25,3.24,3.24,4028
2024-11-06,3.21,3.26,3.21,3.21,34169
2024-11-04,3.21,3.21,3.21,3.21,1062
2024-11-01,3.18,3.18,3.18,3.18,100
2024-10-31,3.21,3.21,3.19,3.19,6290
2024-10-30,3.21,3.21,3.21,3.21,475
2024-10-29,3.19,3.19,3.19,3.19,1400
2024-10-28,3.2,3.21,3.2,3.2,1672
2024-10-25,3.2,3.2,3.2,3.2,40
2024-10-23,3.21,3.21,3.21,3.21,230
2024-10-21,3.21,3.21,3.21,3.21,155
2024-10-18,3.19,3.19,3.19,3.19,10000
2024-10-15,3.19,3.19,3.19,3.19,10000
2024-10-10,3.18,3.18,3.18,3.18,100
2024-10-09,3.17,3.18,3.17,3.18,39000
2024-10-08,3.16,3.17,3.15,3.17,12162
2024-10-07,3.17,3.17,3.17,3.17,62
2024-10-03,3.2,3.2,3.2,3.2,649
2024-10-02,3.2,3.2,3.2,3.2,100
2024-10-01,3.26,3.26,3.26,3.26,153
2024-09-27,3.23,3.23,3.23,3.23,1000
2024-09-25,3.21,3.21,3.21,3.21,10000
2024-09-24,3.21,3.21,3.21,3.21,500
2024-09-23,3.22,3.22,3.21,3.22,11407
2024-09-20,3.2,3.2,3.18,3.18,272479
2024-09-19,3.17,3.2,3.17,3.2,10691
2024-09-18,3.18,3.18,3.17,3.17,21749
2024-09-17,3.2,3.2,3.17,3.17,268000
2024-09-16,3.22,3.22,3.15,3.15,235541
2024-09-13,3.22,3.22,3.22,3.22,28
2024-09-12,3.2,3.2,3.2,3.2,1330
2024-09-11,3.2,3.22,3.2,3.22,1600
2024-09-10,3.22,3.22,3.22,3.22,1000
2024-09-09,3.22,3.22,3.22,3.22,10
2024-09-06,3.19,3.22,3.19,3.22,5500
2024-09-04,3.17,3.2,3.16,3.16,1090749
2024-09-02,3.19,3.19,3.16,3.16,512
2024-08-30,3.17,3.17,3.11,3.11,323736
2024-08-29,3.18,3.18,3.18,3.18,6500
2024-08-28,3.17,3.18,3.15,3.15,23809
2024-08-27,3.17,3.17,3.17,3.17,10000
2024-08-26,3.14,3.19,3.11,3.11,212514
2024-08-23,3.14,3.14,3.12,3.13,10332
2024-08-22,3.1,3.18,3.1,3.15,240360
2024-08-21,3.05,3.15,3.05,3.11,528444
2024-08-20,3.17,3.17,3.17,3.17,1368019
2024-08-19,3.15,3.15,3.15,3.15,30
2024-08-16,3.15,3.15,3.15,3.15,630
2024-08-15,3.1,3.1,3.1,3.1,5005
2024-08-14,3.1,3.1,3.09,3.1,313630
2024-08-13,3.1,3.1,3.09,3.1,228638
2024-08-12,3.12,3.12,3.12,3.12,1000
2024-08-09,3.12,3.15,3.12,3.15,5001
2024-08-07,3.07,3.09,3.07,3.09,5950
2024-08-06,3.07,3.07,3.07,3.07,820
2024-08-05,3.1,3.1,3.07,3.07,8221
2024-08-02,3.14,3.14,3.14,3.14,2064
2024-08-01,3.15,3.15,3.15,3.15,320
2024-07-30,3.19,3.19,3.13,3.13,71160
2024-07-29,3.05,3.16,3.05,3.15,201700
2024-07-26,3.1,3.1,3.1,3.1,10000
2024-07-24,3.08,3.09,3.08,3.09,18000
2024-07-22,3.08,3.08,3.08,3.08,5300
2024-07-18,3.06,3.08,3.06,3.08,32563
2024-07-17,3.06,3.06,3.06,3.06,515
2024-07-16,3.06,3.06,3.06,3.06,3010
2024-07-12,3.06,3.06,3.06,3.06,6000
2024-07-11,3.05,3.05,3.05,3.05,5500
2024-07-04,3.04,3.04,3.04,3.04,493
2024-06-27,3.0,3.0,3.0,3.0,555
2024-06-26,3.02,3.02,3.02,3.02,100
2024-06-19,3.01,3.01,3.01,3.01,1218
2024-06-10,3.01,3.01,3.01,3.01,1761
2024-06-07,3.02,3.02,3.02,3.02,555
2024-06-06,3.02,3.02,3.02,3.02,320
2024-06-03,3.02,3.02,3.02,3.02,165
2024-05-30,2.99,2.99,2.99,2.99,10633
2024-05-24,3.05,3.05,3.05,3.05,160
2024-05-23,3.06,3.06,3.05,3.05,1000
2024-05-21,3.07,3.07,3.07,3.07,200
2024-05-20,3.07,3.07,3.07,3.07,100
2024-05-15,3.08,3.08,3.05,3.05,123095
2024-05-14,3.07,3.08,3.07,3.07,261746
2024-05-13,3.08,3.08,3.07,3.07,40594
2024-05-08,3.08,3.08,3.08,3.08,3881
2024-05-07,3.08,3.08,3.08,3.08,6667
2024-05-02,3.05,3.05,3.05,3.05,320
2024-05-01,3.06,3.06,3.06,3.06,50
2024-04-29,3.06,3.06,3.06,3.06,250
2024-04-26,3.06,3.06,3.06,3.06,500
2024-04-25,3.02,3.02,3.02,3.02,11291
2024-04-24,3.03,3.05,3.0,3.05,50500
2024-04-23,3.07,3.07,3.06,3.06,88709
2024-04-22,3.08,3.08,3.06,3.06,100000
2024-04-19,3.11,3.11,3.11,3.11,15423
2024-04-18,3.13,3.16,3.1,3.1,100001
2024-04-17,3.11,3.11,3.11,3.11,10706
2024-04-16,3.16,3.16,3.12,3.12,105904
2024-04-15,3.19,3.19,3.19,3.19,2292
2024-04-05,3.18,3.19,3.18,3.19,13676
2024-04-04,3.26,3.26,3.26,3.26,500
2024-04-02,3.19,3.19,3.19,3.19,265
2024-04-01,3.18,3.19,3.18,3.19,2628
2024-03-29,3.15,3.15,3.15,3.15,342652
2024-03-28,3.2,3.2,3.19,3.19,714
2024-03-26,3.2,3.21,3.2,3.2,1393
2024-03-22,3.27,3.27,3.27,3.27,1000
2024-03-21,3.2,3.2,3.2,3.2,470
2024-03-18,3.16,3.19,3.16,3.17,119761
2024-03-14,3.13,3.13,3.1,3.12,162114
2024-03-12,3.12,3.12,3.12,3.12,11826
2024-03-11,3.14,3.14,3.14,3.14,321
2024-03-07,3.12,3.12,3.12,3.12,9224
2024-03-05,3.14,3.14,3.14,3.14,10889
2024-03-04,3.15,3.15,3.03,3.14,381573
2024-02-29,3.15,3.15,3.15,3.15,2931
2024-02-28,3.16,3.16,3.16,3.16,11141
2024-02-27,3.11,3.11,3.11,3.11,2988
2024-02-26,3.21,3.21,3.21,3.21,50
2024-02-23,3.1,3.1,3.1,3.1,2099
2024-02-22,3.15,3.15,3.12,3.12,1000
2024-02-21,3.16,3.16,3.15,3.15,24000
2024-02-16,3.11,3.15,3.11,3.15,77046
2024-02-14,3.25,3.25,3.25,3.25,100
2024-02-13,3.15,3.15,3.15,3.15,3
2024-02-12,3.13,3.13,3.13,3.13,1500
2024-02-07,3.2,3.2,3.13,3.15,15098
2024-02-06,3.13,3.13,3.11,3.11,40000
2024-02-05,3.16,3.16,3.16,3.16,8749
2024-02-01,3.15,3.15,3.13,3.14,74720
2024-01-31,3.17,3.19,3.15,3.18,156634
2024-01-30,3.2,3.2,3.2,3.2,10481
2024-01-26,3.24,3.24,3.24,3.24,96
2024-01-25,3.23,3.23,3.2,3.22,40000
2024-01-24,3.2,3.23,3.2,3.23,164412
2024-01-23,3.22,3.22,3.2,3.21,48107
2024-01-22,3.27,3.27,3.23,3.23,1160
2024-01-19,3.23,3.23,3.23,3.23,19920
2024-01-18,3.24,3.24,3.23,3.24,41901
2024-01-11,3.26,3.3,3.26,3.3,101889
2024-01-08,3.24,3.28,3.24,3.28,4900
2024-01-04,3.27,3.27,3.27,3.27,500
2024-01-03,3.22,3.24,3.22,3.23,100880
2024-01-02,3.21,3.21,3.19,3.19,55000
2023-12-29,3.22,3.22,3.18,3.19,129177
2023-12-27,3.17,3.21,3.17,3.21,73000
2023-12-22,3.18,3.18,3.16,3.16,250
2023-12-20,3.18,3.18,3.18,3.18,382
2023-12-19,3.16,3.16,3.16,3.16,1200
2023-12-18,3.22,3.22,3.19,3.19,14870
2023-12-13,3.15,3.15,3.15,3.15,42
2023-12-12,3.16,3.17,3.13,3.17,35084
2023-12-11,3.14,3.16,3.14,3.16,5382
2023-12-08,3.14,3.18,3.14,3.18,210255
2023-12-07,3.17,3.17,3.15,3.17,65340
2023-12-06,3.2,3.2,3.2,3.2,353052
2023-12-05,3.21,3.21,3.2,3.2,335653
2023-12-01,3.2,3.2,3.2,3.2,15000
2023-11-30,3.21,3.26,3.17,3.26,260221
2023-11-28,3.21,3.21,3.21,3.21,260
2023-11-27,3.22,3.22,3.22,3.22,31
2023-11-24,3.22,3.22,3.22,3.22,1000
2023-11-20,3.24,3.24,3.23,3.23,525
2023-11-17,3.19,3.19,3.19,3.19,2250
2023-11-16,3.19,3.23,3.17,3.23,272504
2023-11-15,3.29,3.29,3.25,3.25,350
2023-11-14,3.25,3.25,3.16,3.16,60011
2023-11-10,3.3,3.3,3.3,3.3,50
2023-11-09,3.23,3.25,3.17,3.25,32475
2023-11-07,3.3,3.3,3.25,3.25,1550
2023-11-06,3.23,3.23,3.21,3.22,3080
2023-11-03,3.3,3.3,3.3,3.3,50
2023-11-02,3.23,3.23,3.2,3.22,84145
2023-11-01,3.17,3.17,3.17,3.17,269
2023-10-31,3.32,3.32,3.17,3.28,101196
2023-10-30,3.15,3.16,3.15,3.16,6922
2023-10-27,3.32,3.32,3.08,3.15,43168
2023-10-26,3.16,3.16,3.16,3.16,1365
2023-10-25,3.24,3.24,3.17,3.18,20979
2023-10-24,3.18,3.32,3.18,3.32,11
2023-10-23,3.33,3.33,3.17,3.17,11264
2023-10-20,3.26,3.26,3.16,3.16,89291
2023-10-19,3.24,3.24,3.24,3.24,200
2023-10-17,3.31,3.31,3.31,3.31,71
2023-10-16,3.3,3.3,3.25,3.25,40323
2023-10-13,3.28,3.28,3.28,3.28,1065
2023-10-12,3.37,3.37,3.3,3.3,530
2023-10-11,3.29,3.33,3.29,3.3,42807
2023-10-09,3.29,3.32,3.29,3.32,51
2023-10-06,3.36,3.36,3.36,3.36,10
2023-10-05,3.4,3.4,3.33,3.38,41603
2023-10-04,3.3,3.37,3.3,3.34,29852020
2023-10-03,3.23,3.35,3.23,3.34,14915579
2023-10-02,3.28,3.28,3.28,3.28,136
2023-09-27,3.34,3.34,3.34,3.34,5
2023-09-26,3.29,3.29,3.26,3.26,19390
2023-09-25,3.34,3.34,3.28,3.28,2060
2023-09-22,3.34,3.34,3.26,3.26,110
2023-09-21,3.25,3.29,3.25,3.28,9207
2023-09-20,3.26,3.31,3.26,3.31,567110
2023-09-19,3.31,3.34,3.31,3.34,300
2023-09-18,3.3,3.3,3.3,3.3,280
2023-09-15,3.3,3.31,3.3,3.31,10797
2023-09-14,3.27,3.27,3.27,3.27,8010
2023-09-13,3.22,3.26,3.22,3.22,540720
2023-09-12,3.35,3.35,3.35,3.35,10
2023-09-11,3.21,3.24,3.21,3.24,11770
2023-09-08,3.34,3.34,3.2,3.3,18655
2023-09-06,3.21,3.31,3.21,3.31,11590
2023-09-05,3.24,3.24,3.21,3.24,1144
2023-09-04,3.23,3.23,3.22,3.23,55577
2023-09-01,3.35,3.35,3.28,3.29,2407
2023-08-31,3.29,3.29,3.26,3.26,2225
2023-08-29,3.31,3.31,3.31,3.31,10
2023-08-28,3.27,3.27,3.23,3.26,1122
2023-08-25,3.34,3.34,3.24,3.34,1672
2023-08-24,3.34,3.34,3.26,3.31,468
2023-08-23,3.23,3.23,3.23,3.23,100
2023-08-21,3.26,3.35,3.24,3.35,53760
2023-08-18,3.25,3.28,3.25,3.25,37192
2023-08-17,3.35,3.35,3.35,3.35,100
2023-08-16,3.26,3.29,3.25,3.29,5520
2023-08-15,3.3,3.35,3.26,3.35,12979
2023-08-10,3.33,3.35,3.3,3.34,11307
2023-08-09,3.33,3.38,3.31,3.38,178694
2023-08-08,3.28,3.33,3.26,3.33,53536
2023-08-04,3.32,3.32,3.32,3.32,10
2023-08-03,3.38,3.38,3.27,3.27,24364
2023-08-02,3.31,3.31,3.28,3.28,21058
2023-08-01,3.3,3.3,3.27,3.27,3744
2023-07-31,3.25,3.3,3.22,3.27,44544
2023-07-28,3.34,3.34,3.23,3.3,29071
2023-07-27,3.3,3.3,3.3,3.3,10600
2023-07-26,3.25,3.3,3.22,3.3,300075
2023-07-25,3.33,3.33,3.3,3.3,310
2023-07-24,3.29,3.3,3.27,3.3,1290
2023-07-20,3.2,3.2,3.17,3.17,14922
2023-07-18,3.29,3.29,3.29,3.29,5200
2023-07-17,3.34,3.34,3.22,3.34,925
2023-07-14,3.27,3.32,3.27,3.32,60
2023-07-13,3.2,3.28,3.2,3.2,82583
2023-07-12,3.3,3.31,3.3,3.31,200
2023-07-11,3.2,3.27,3.2,3.26,14275
2023-07-10,3.22,3.27,3.22,3.27,15000
2023-07-07,3.22,3.28,3.22,3.27,1016042
2023-07-06,3.35,3.35,3.22,3.22,9400
2023-07-05,3.22,3.29,3.22,3.29,5004
2023-07-04,3.28,3.28,3.22,3.22,6000
2023-07-03,3.2,3.25,3.2,3.25,5642
2023-06-26,3.19,3.35,3.19,3.35,33000
2023-06-23,3.2,3.2,3.2,3.2,3000
2023-06-22,3.3,3.3,3.21,3.22,29629
2023-06-21,3.22,3.24,3.19,3.24,46391
2023-06-20,3.17,3.17,3.17,3.17,3000
2023-06-19,3.17,3.17,3.17,3.17,3000
2023-06-14,3.2,3.2,3.2,3.2,150
2023-06-13,3.19,3.19,3.19,3.19,4050
2023-06-12,3.18,3.19,3.16,3.19,203923
2023-06-09,3.18,3.18,3.18,3.18,3000
2023-06-08,3.18,3.18,3.18,3.18,5000
2023-06-07,3.29,3.29,3.29,3.29,17902
2023-06-06,3.22,3.24,3.22,3.24,12821
2023-06-05,3.26,3.26,3.17,3.26,89550
2023-06-02,3.2,3.2,3.18,3.18,10500
2023-06-01,3.26,3.26,3.21,3.22,39437
2023-05-31,3.25,3.26,3.25,3.26,7360
2023-05-30,3.25,3.25,3.25,3.25,500
2023-05-29,3.3,3.3,3.25,3.25,4438
2023-05-26,3.26,3.26,3.26,3.26,30
2023-05-25,3.25,3.25,3.25,3.25,3000
2023-05-24,3.3,3.3,3.29,3.29,440
2023-05-23,3.26,3.27,3.21,3.27,47131
2023-05-22,3.19,3.28,3.19,3.27,9032
2023-05-18,3.27,3.27,3.27,3.27,3000
2023-05-17,3.25,3.26,3.25,3.26,6000
2023-05-16,3.26,3.26,3.25,3.25,38436
2023-05-15,3.31,3.31,3.19,3.19,130312
2023-05-12,3.34,3.34,3.32,3.32,5042
2023-05-11,3.33,3.33,3.33,3.33,19900
2023-05-10,3.33,3.34,3.33,3.33,15600
2023-05-09,3.33,3.33,3.32,3.32,17710
2023-05-08,3.34,3.34,3.34,3.34,3000
2023-05-05,3.32,3.37,3.32,3.35,3559
2023-05-04,3.32,3.32,3.31,3.31,11964
2023-05-03,3.33,3.35,3.32,3.32,13792
2023-05-02,3.37,3.37,3.33,3.33,10248
2023-05-01,3.37,3.39,3.37,3.38,9102
2023-04-28,3.4,3.4,3.36,3.37,6730
2023-04-27,3.45,3.45,3.32,3.36,2450
2023-04-26,3.35,3.35,3.32,3.35,3750
2023-04-25,3.27,3.46,3.27,3.38,201134
2023-04-24,3.3,3.3,3.28,3.28,650
2023-04-19,3.28,3.28,3.27,3.27,4172
2023-04-18,3.29,3.29,3.29,3.29,3550
2023-04-17,3.26,3.26,3.26,3.26,5200
2023-04-14,3.27,3.28,3.27,3.28,5865
2023-04-13,3.27,3.27,3.27,3.27,100
2023-04-12,3.24,3.26,3.24,3.25,10870
2023-04-11,3.23,3.23,3.23,3.23,200
2023-04-07,3.24,3.24,3.22,3.22,10100
2023-04-06,3.23,3.23,3.22,3.22,35000
2023-04-04,3.27,3.27,3.24,3.24,101020
2023-04-03,3.34,3.34,3.2,3.25,104276
2023-03-31,3.23,3.24,3.23,3.24,1546
2023-03-30,3.24,3.24,3.24,3.24,200
2023-03-29,3.24,3.24,3.21,3.22,1365013
2023-03-28,3.26,3.26,3.26,3.26,100
2023-03-27,3.28,3.28,3.26,3.26,8010
2023-03-24,3.27,3.27,3.27,3.27,100
2023-03-23,3.28,3.28,3.28,3.28,100
2023-03-22,3.31,3.31,3.29,3.29,947
2023-03-21,3.24,3.27,3.24,3.27,8125
2023-03-17,3.24,3.25,3.24,3.24,29462
2023-03-16,3.31,3.31,3.21,3.21,437478
2023-03-15,3.32,3.33,3.31,3.33,44355
2023-03-14,3.33,3.33,3.29,3.32,417549
2023-03-13,3.38,3.38,3.36,3.36,15100
2023-03-09,3.4,3.4,3.37,3.4,189907
2023-03-08,3.35,3.35,3.35,3.35,150000
2023-03-07,3.42,3.42,3.42,3.42,1100
2023-03-06,3.38,3.39,3.38,3.39,20243
2023-03-02,3.38,3.38,3.34,3.34,130797
2023-03-01,3.35,3.39,3.35,3.38,778053
2023-02-28,3.39,3.39,3.36,3.36,11578
2023-02-27,3.35,3.35,3.34,3.34,318000
2023-02-24,3.36,3.38,3.35,3.38,353260
2023-02-23,3.38,3.39,3.36,3.39,355138
2023-02-21,3.39,3.39,3.39,3.39,400
2023-02-20,3.39,3.39,3.39,3.39,10350
2023-02-17,3.39,3.39,3.39,3.39,34453
2023-02-16,3.41,3.41,3.39,3.39,5400
2023-02-14,3.41,3.41,3.41,3.41,3100
2023-02-13,3.38,3.38,3.38,3.38,3000
2023-02-09,3.4,3.4,3.37,3.37,224068
2023-02-08,3.41,3.41,3.4,3.4,29000
2023-02-07,3.39,3.4,3.39,3.39,330763
2023-02-06,3.38,3.38,3.37,3.37,115186
2023-02-03,3.35,3.36,3.35,3.36,15000
2023-02-02,3.36,3.36,3.35,3.35,5200
2023-02-01,3.36,3.38,3.35,3.35,112209
2023-01-31,3.34,3.35,3.34,3.35,40000
2023-01-30,3.41,3.41,3.29,3.37,603730
2023-01-27,3.47,3.47,3.41,3.41,13160
2023-01-26,3.51,3.51,3.47,3.47,23817
2023-01-25,3.54,3.54,3.52,3.54,15590
2023-01-24,3.55,3.55,3.52,3.52,5100
2023-01-23,3.55,3.55,3.48,3.52,129893
2023-01-20,3.52,3.52,3.5,3.5,126144
2023-01-18,3.55,3.55,3.54,3.55,63587
2023-01-17,3.52,3.55,3.52,3.54,1077909
2023-01-16,3.51,3.52,3.5,3.51,452775
2023-01-13,3.51,3.51,3.5,3.51,529742
2023-01-12,3.51,3.51,3.5,3.5,19349
2023-01-11,3.54,3.54,3.5,3.51,299098
2023-01-10,3.5,3.52,3.5,3.51,2960
2023-01-09,3.51,3.51,3.48,3.49,85658
2023-01-06,3.55,3.55,3.5,3.54,972
2023-01-05,3.54,3.54,3.51,3.52,67431
2023-01-04,3.53,3.54,3.53,3.53,198977
2023-01-03,3.52,3.54,3.51,3.53,1266675
2023-01-02,3.51,3.51,3.49,3.49,54100
2022-12-28,3.55,3.56,3.5,3.5,296087
2022-12-27,3.55,3.56,3.54,3.54,46859
2022-12-26,3.54,3.56,3.51,3.51,45385
2022-12-23,3.54,3.54,3.54,3.54,4243
2022-12-22,3.55,3.58,3.54,3.58,1150000
2022-12-21,3.55,3.57,3.53,3.55,383216
2022-12-20,3.56,3.56,3.51,3.55,619705
2022-12-19,3.5,3.55,3.42,3.5,1692617
2022-12-16,3.46,3.5,3.46,3.5,52895
2022-12-15,3.49,3.49,3.46,3.47,96111
2022-12-14,3.45,3.45,3.43,3.45,222920
2022-12-13,3.49,3.49,3.39,3.42,317451
2022-12-12,3.52,3.53,3.5,3.52,1374929
2022-12-09,3.53,3.54,3.52,3.52,86695
2022-12-08,3.54,3.55,3.53,3.53,88790
2022-12-07,3.58,3.58,3.55,3.55,67380
2022-12-06,3.61,3.61,3.57,3.57,1053140
2022-12-05,3.62,3.62,3.58,3.62,2466740
2022-11-30,3.53,3.61,3.5,3.61,3825290
2022-11-29,3.61,3.61,3.5,3.51,1782226
2022-11-28,3.68,3.68,3.58,3.62,705989
2022-11-25,3.71,3.75,3.65,3.66,1186426
2022-11-24,3.9,3.9,3.68,3.71,9884245
