Open,High,Low,Close,Volume
3.18,3.18,3.13,3.13,614
3.14,3.14,3.14,3.14,650
3.16,3.16,3.16,3.16,1500
3.18,3.18,3.1,3.16,80155
3.2,3.21,3.2,3.2,2095
3.2,3.2,3.2,3.2,500
3.25,3.25,3.25,3.25,307
3.22,3.22,3.2,3.2,23001
3.23,3.23,3.23,3.23,3
3.25,3.25,3.25,3.25,250
3.25,3.25,3.24,3.24,4028
3.21,3.26,3.21,3.21,34169
3.21,3.21,3.21,3.21,1062
3.18,3.18,3.18,3.18,100
3.21,3.21,3.19,3.19,6290
3.21,3.21,3.21,3.21,475
3.19,3.19,3.19,3.19,1400
3.2,3.21,3.2,3.2,1672
3.2,3.2,3.2,3.2,40
3.21,3.21,3.21,3.21,230
3.21,3.21,3.21,3.21,155
3.19,3.19,3.19,3.19,10000
3.19,3.19,3.19,3.19,10000
3.18,3.18,3.18,3.18,100
3.17,3.18,3.17,3.18,39000
3.16,3.17,3.15,3.17,12162
3.17,3.17,3.17,3.17,62
3.2,3.2,3.2,3.2,649
3.2,3.2,3.2,3.2,100
3.26,3.26,3.26,3.26,153
3.23,3.23,3.23,3.23,1000
3.21,3.21,3.21,3.21,10000
3.21,3.21,3.21,3.21,500
3.22,3.22,3.21,3.22,11407
3.2,3.2,3.18,3.18,272479
3.17,3.2,3.17,3.2,10691
3.18,3.18,3.17,3.17,21749
3.2,3.2,3.17,3.17,268000
3.22,3.22,3.15,3.15,235541
3.22,3.22,3.22,3.22,28
3.2,3.2,3.2,3.2,1330
3.2,3.22,3.2,3.22,1600
3.22,3.22,3.22,3.22,1000
3.22,3.22,3.22,3.22,10
3.19,3.22,3.19,3.22,5500
3.17,3.2,3.16,3.16,1090749
3.19,3.19,3.16,3.16,512
3.17,3.17,3.11,3.11,323736
3.18,3.18,3.18,3.18,6500
3.17,3.18,3.15,3.15,23809
3.17,3.17,3.17,3.17,10000
3.14,3.19,3.11,3.11,212514
3.14,3.14,3.12,3.13,10332
3.1,3.18,3.1,3.15,240360
3.05,3.15,3.05,3.11,528444
3.17,3.17,3.17,3.17,1368019
3.15,3.15,3.15,3.15,30
3.15,3.15,3.15,3.15,630
3.1,3.1,3.1,3.1,5005
3.1,3.1,3.09,3.1,313630
3.1,3.1,3.09,3.1,228638
3.12,3.12,3.12,3.12,1000
3.12,3.15,3.12,3.15,5001
3.07,3.09,3.07,3.09,5950
